dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate
contriever-768,pdx-adsampling-decimpr,6.97886,11.7342,2.20576,0.914812,160,2.1,10,10000,0.2,1,7.115,22.92,2.021,0
contriever-768,pdx-adsampling-decimpr,6.39448,10.7011,2.04429,0.914472,144,2.1,10,10000,0.2,1,6.524,17.45,1.915,0
contriever-768,pdx-adsampling-decimpr,5.84878,9.8289,1.92997,0.913982,128,2.1,10,10000,0.2,1,5.977,18.46,1.788,0
contriever-768,pdx-adsampling-decimpr,5.21627,8.73456,1.75867,0.913382,112,2.1,10,10000,0.2,1,5.322,16.81,1.642,0
contriever-768,pdx-adsampling-decimpr,4.57795,7.58343,1.54917,0.912482,96,2.1,10,10000,0.2,1,4.676,14.3,1.549,0
contriever-768,pdx-adsampling-decimpr,4.08412,6.85796,1.39666,0.911282,80,2.1,10,10000,0.2,1,4.179,11.02,1.397,0
contriever-768,pdx-adsampling-decimpr,3.43675,5.79865,1.1806,0.909292,64,2.1,10,10000,0.2,1,3.527,11.22,1.181,0
contriever-768,pdx-adsampling-decimpr,3.13234,5.27086,1.08045,0.907841,56,2.1,10,10000,0.2,1,3.213,9.838,1.08,0
contriever-768,pdx-adsampling-decimpr,2.82199,4.75162,0.998311,0.906171,48,2.1,10,10000,0.2,1,2.896,10.2,0.9983,0
contriever-768,pdx-adsampling-decimpr,2.59993,4.3645,0.92411,0.90366,40,2.1,10,10000,0.2,1,2.666,7.372,0.9241,0
contriever-768,pdx-adsampling-decimpr,2.14151,3.58303,0.784931,0.90004,32,2.1,10,10000,0.2,1,2.199,6.522,0.7849,0
contriever-768,pdx-adsampling-decimpr,2.10568,3.53264,0.752889,0.897189,28,2.1,10,10000,0.2,1,2.166,8.736,0.7529,0
contriever-768,pdx-adsampling-decimpr,2.0026,3.34743,0.736004,0.895369,26,2.1,10,10000,0.2,1,2.056,5.778,0.736,0
contriever-768,pdx-adsampling-decimpr,1.84481,3.08427,0.742957,0.893559,24,2.1,10,10000,0.2,1,1.895,5.643,0.743,0
contriever-768,pdx-adsampling-decimpr,1.83757,3.09404,0.7087,0.891389,22,2.1,10,10000,0.2,1,1.893,8.78,0.7087,0
contriever-768,pdx-adsampling-decimpr,1.76312,2.92981,0.677641,0.888378,20,2.1,10,10000,0.2,1,1.815,5.715,0.6776,0
contriever-768,pdx-adsampling-decimpr,1.61379,2.70276,0.670708,0.884797,18,2.1,10,10000,0.2,1,1.662,6.055,0.6707,0
contriever-768,pdx-adsampling-decimpr,1.52712,2.54356,0.662361,0.880307,16,2.1,10,10000,0.2,1,1.573,6.331,0.6624,0
contriever-768,pdx-adsampling-decimpr,1.51931,2.52669,0.629808,0.875207,14,2.1,10,10000,0.2,1,1.571,5.533,0.6298,0
contriever-768,pdx-adsampling-decimpr,1.41842,2.34051,0.607345,0.868197,12,2.1,10,10000,0.2,1,1.462,4.777,0.6073,0
contriever-768,pdx-adsampling-decimpr,1.26323,2.10277,0.546782,0.858777,10,2.1,10,10000,0.2,1,1.303,6.672,0.5468,0
contriever-768,pdx-adsampling-decimpr,1.15069,1.89048,0.508961,0.844776,8,2.1,10,10000,0.2,1,1.184,3.555,0.509,0
contriever-768,pdx-adsampling-decimpr,1.05341,1.73628,0.480164,0.823265,6,2.1,10,10000,0.2,1,1.092,5.452,0.4802,0
contriever-768,pdx-adsampling-decimpr,0.996733,1.64876,0.456814,0.783247,4,2.1,10,10000,0.2,1,1.034,7.965,0.4568,0
contriever-768,pdx-adsampling-decimpr,0.84706,1.40869,0.40236,0.683662,2,2.1,10,10000,0.2,1,0.88,4.436,0.4024,0
contriever-768,pdx-adsampling-dz,17.5109,31.9242,4.92147,0.98289,512,2.1,10,10000,0.2,1,18.85,92.38,4.921,0
contriever-768,pdx-adsampling-dz,10.4246,19.5795,2.94721,0.98034,256,2.1,10,10000,0.2,1,11.28,49.61,2.947,0
contriever-768,pdx-adsampling-dz,9.52295,17.9336,2.75343,0.97961,224,2.1,10,10000,0.2,1,10.32,45.4,2.753,0
contriever-768,pdx-adsampling-dz,8.58103,16.2906,2.4439,0.978639,192,2.1,10,10000,0.2,1,9.286,43.27,2.444,0
contriever-768,pdx-adsampling-dz,7.52796,14.4682,2.11347,0.977299,160,2.1,10,10000,0.2,1,8.169,38.84,2.113,0
contriever-768,pdx-adsampling-dz,6.9064,13.2303,1.93086,0.976629,144,2.1,10,10000,0.2,1,7.49,33.95,1.931,0
contriever-768,pdx-adsampling-dz,6.33831,12.1688,1.80272,0.97562,128,2.1,10,10000,0.2,1,6.883,31.99,1.803,0
contriever-768,pdx-adsampling-dz,5.7888,11.2436,1.62313,0.974469,112,2.1,10,10000,0.2,1,6.271,29.43,1.623,0
contriever-768,pdx-adsampling-dz,5.20823,10.1993,1.45293,0.97274,96,2.1,10,10000,0.2,1,5.644,29.25,1.453,0
contriever-768,pdx-adsampling-dz,4.69853,9.28385,1.39525,0.970569,80,2.1,10,10000,0.2,1,5.115,25.11,1.395,0
contriever-768,pdx-adsampling-dz,4.07092,8.16923,1.25913,0.966989,64,2.1,10,10000,0.2,1,4.424,25.4,1.259,0
contriever-768,pdx-adsampling-dz,3.59775,7.23167,1.0826,0.964648,56,2.1,10,10000,0.2,1,3.899,18.17,1.083,0
contriever-768,pdx-adsampling-dz,3.48106,7.03906,1.08639,0.961777,48,2.1,10,10000,0.2,1,3.778,22.54,1.086,0
contriever-768,pdx-adsampling-dz,2.98121,6.05164,0.918054,0.957646,40,2.1,10,10000,0.2,1,3.224,17.17,0.9181,0
contriever-768,pdx-adsampling-dz,2.77899,5.65456,0.856296,0.951966,32,2.1,10,10000,0.2,1,3.008,14.81,0.8563,0
contriever-768,pdx-adsampling-dz,2.43502,4.95468,0.785076,0.947766,28,2.1,10,10000,0.2,1,2.632,12.17,0.7851,0
contriever-768,pdx-adsampling-dz,2.49769,5.11457,0.745979,0.945316,26,2.1,10,10000,0.2,1,2.698,13.26,0.746,0
contriever-768,pdx-adsampling-dz,2.31029,4.726,0.720951,0.942585,24,2.1,10,10000,0.2,1,2.492,15.93,0.721,0
contriever-768,pdx-adsampling-dz,2.18916,4.51084,0.693525,0.939154,22,2.1,10,10000,0.2,1,2.356,12.44,0.6935,0
contriever-768,pdx-adsampling-dz,2.19181,4.48043,0.689423,0.935064,20,2.1,10,10000,0.2,1,2.356,14.16,0.6894,0
contriever-768,pdx-adsampling-dz,1.94631,3.96854,0.641882,0.930014,18,2.1,10,10000,0.2,1,2.089,8.9,0.6419,0
contriever-768,pdx-adsampling-dz,1.91792,3.94281,0.631185,0.924074,16,2.1,10,10000,0.2,1,2.057,14.31,0.6312,0
contriever-768,pdx-adsampling-dz,1.85256,3.75097,0.614692,0.917293,14,2.1,10,10000,0.2,1,1.977,7.966,0.6147,0
contriever-768,pdx-adsampling-dz,1.64828,3.32774,0.558735,0.907812,12,2.1,10,10000,0.2,1,1.757,7.16,0.5587,0
contriever-768,pdx-adsampling-dz,1.50117,3.03525,0.504646,0.89575,10,2.1,10,10000,0.2,1,1.599,6.551,0.5046,0
contriever-768,pdx-adsampling-dz,1.46879,2.88089,0.503777,0.878389,8,2.1,10,10000,0.2,1,1.551,6.519,0.5038,0
contriever-768,pdx-adsampling-dz,1.25394,2.42246,0.442401,0.852166,6,2.1,10,10000,0.2,1,1.319,4.839,0.4424,0
contriever-768,pdx-adsampling-dz,1.06446,1.97135,0.397551,0.805076,4,2.1,10,10000,0.2,1,1.123,8.576,0.3976,0
contriever-768,pdx-adsampling-dz,0.816799,1.42496,0.332596,0.693242,2,2.1,10,10000,0.2,1,0.8526,2.508,0.3326,0
instructorxl-arxiv-768,pdx-adsampling,7.29268,12.342,2.68056,0.7747,512,2.1,10,1000,0.2,1,7.402,16.14,2.681,0
instructorxl-arxiv-768,pdx-adsampling,5.06584,8.81337,1.85171,0.7744,256,2.1,10,1000,0.2,1,5.179,16.64,1.852,0
instructorxl-arxiv-768,pdx-adsampling,4.67897,8.41405,1.51644,0.774,224,2.1,10,1000,0.2,1,4.926,18.57,1.516,0
instructorxl-arxiv-768,pdx-adsampling,3.91686,6.5825,1.62783,0.7736,192,2.1,10,1000,0.2,1,3.974,8.208,1.628,0
instructorxl-arxiv-768,pdx-adsampling,3.3873,5.66379,1.51024,0.7734,160,2.1,10,1000,0.2,1,3.419,6.908,1.51,0
instructorxl-arxiv-768,pdx-adsampling,3.03596,5.04695,1.32363,0.7731,144,2.1,10,1000,0.2,1,3.068,8.08,1.324,0
instructorxl-arxiv-768,pdx-adsampling,2.84928,4.63106,1.26823,0.7729,128,2.1,10,1000,0.2,1,2.892,6.523,1.268,0
instructorxl-arxiv-768,pdx-adsampling,2.69389,4.41802,1.42761,0.7717,112,2.1,10,1000,0.2,1,2.723,5.451,1.428,0
instructorxl-arxiv-768,pdx-adsampling,2.42494,3.97133,1.01304,0.771,96,2.1,10,1000,0.2,1,2.446,6.006,1.013,0
instructorxl-arxiv-768,pdx-adsampling,2.18815,3.47647,0.966499,0.7697,80,2.1,10,1000,0.2,1,2.205,5.16,0.9665,0
instructorxl-arxiv-768,pdx-adsampling,1.96895,3.13317,0.917484,0.7665,64,2.1,10,1000,0.2,1,2.033,7.522,0.9175,0
instructorxl-arxiv-768,pdx-adsampling,1.88056,3.18388,0.893986,0.7645,56,2.1,10,1000,0.2,1,2.005,5.478,0.894,0
instructorxl-arxiv-768,pdx-adsampling,1.67423,2.63647,0.89218,0.7633,48,2.1,10,1000,0.2,1,1.701,4.243,0.8922,0
instructorxl-arxiv-768,pdx-adsampling,1.76461,2.97097,0.884172,0.7596,40,2.1,10,1000,0.2,1,1.833,6.125,0.8842,0
instructorxl-arxiv-768,pdx-adsampling,1.64629,2.75712,0.842723,0.7553,32,2.1,10,1000,0.2,1,1.721,5.511,0.8427,0
instructorxl-arxiv-768,pdx-adsampling,1.78955,3.4875,0.963589,0.753,28,2.1,10,1000,0.2,1,2.006,7.831,0.9636,0
instructorxl-arxiv-768,pdx-adsampling,1.48046,2.2703,0.835033,0.7521,26,2.1,10,1000,0.2,1,1.541,4.784,0.835,0
instructorxl-arxiv-768,pdx-adsampling,1.44461,2.22433,0.828767,0.7497,24,2.1,10,1000,0.2,1,1.49,5.405,0.8288,0
instructorxl-arxiv-768,pdx-adsampling,1.448,2.46299,0.817688,0.7468,22,2.1,10,1000,0.2,1,1.651,7.026,0.8177,0
instructorxl-arxiv-768,pdx-adsampling,1.34027,2.17704,0.764693,0.7443,20,2.1,10,1000,0.2,1,1.461,5.624,0.7647,0
instructorxl-arxiv-768,pdx-adsampling,1.22453,1.76919,0.77052,0.741201,18,2.1,10,1000,0.2,1,1.233,2.885,0.7705,0
instructorxl-arxiv-768,pdx-adsampling,1.12907,1.67576,0.678242,0.737,16,2.1,10,1000,0.2,1,1.166,4.06,0.6782,0
instructorxl-arxiv-768,pdx-adsampling,1.10049,1.67892,0.65871,0.7305,14,2.1,10,1000,0.2,1,1.144,4.011,0.6587,0
instructorxl-arxiv-768,pdx-adsampling,1.43511,2.50123,0.820295,0.7227,12,2.1,10,1000,0.2,1,1.561,6.595,0.8203,0
instructorxl-arxiv-768,pdx-adsampling,1.21746,1.96473,0.694857,0.7141,10,2.1,10,1000,0.2,1,1.299,5.157,0.6949,0
instructorxl-arxiv-768,pdx-adsampling,1.07399,1.70002,0.628192,0.6999,8,2.1,10,1000,0.2,1,1.222,5.093,0.6282,0
instructorxl-arxiv-768,pdx-adsampling,1.00635,1.6526,0.584337,0.6768,6,2.1,10,1000,0.2,1,1.177,6.031,0.5843,0
instructorxl-arxiv-768,pdx-adsampling,0.911482,1.42243,0.592942,0.6397,4,2.1,10,1000,0.2,1,1.056,6.52,0.5929,0
instructorxl-arxiv-768,pdx-adsampling,0.819335,1.23638,0.532584,0.5557,2,2.1,10,1000,0.2,1,0.8599,3.366,0.5326,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,19.0623,40.4159,3.43568,0.9982,512,2.1,10,1000,0.2,1,19.52,50.79,3.436,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,15.0598,34.5866,3.30485,0.9969,256,2.1,10,1000,0.2,1,16.32,70.29,3.305,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,11.8532,25.2658,2.05904,0.996,224,2.1,10,1000,0.2,1,12.11,32.78,2.059,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,9.82738,20.3182,2.05176,0.9949,192,2.1,10,1000,0.2,1,9.972,25.04,2.052,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,8.90114,18.3016,1.87258,0.9929,160,2.1,10,1000,0.2,1,9.113,25.49,1.873,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,9.56166,20.4521,1.6876,0.9918,144,2.1,10,1000,0.2,1,9.745,28.21,1.688,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,8.49265,17.7452,1.61219,0.989901,128,2.1,10,1000,0.2,1,8.643,21.65,1.612,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,7.71194,16.2399,1.51416,0.9872,112,2.1,10,1000,0.2,1,7.848,22.18,1.514,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,6.967,14.2153,1.44171,0.985301,96,2.1,10,1000,0.2,1,7.111,18.24,1.442,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,6.25158,12.9981,1.65807,0.981801,80,2.1,10,1000,0.2,1,6.345,16.18,1.658,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,5.32837,10.9789,1.37443,0.975101,64,2.1,10,1000,0.2,1,5.435,18.1,1.374,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,4.73751,9.70615,1.29487,0.971401,56,2.1,10,1000,0.2,1,4.808,11.95,1.295,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,4.41967,8.97139,1.21934,0.966801,48,2.1,10,1000,0.2,1,4.481,11.32,1.219,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,4.00506,7.81493,1.14319,0.959201,40,2.1,10,1000,0.2,1,4.06,10.03,1.143,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,3.54609,6.96334,1.08168,0.950301,32,2.1,10,1000,0.2,1,3.588,8.474,1.082,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,3.66056,7.38013,0.962028,0.943501,28,2.1,10,1000,0.2,1,3.782,12.79,0.962,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,3.37253,6.69105,0.964296,0.940301,26,2.1,10,1000,0.2,1,3.458,10.03,0.9643,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,3.152,6.25278,0.953408,0.934801,24,2.1,10,1000,0.2,1,3.186,7.495,0.9534,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,3.03881,5.98623,0.908692,0.929301,22,2.1,10,1000,0.2,1,3.071,6.999,0.9087,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,2.92049,5.62659,0.954894,0.922901,20,2.1,10,1000,0.2,1,2.962,7.774,0.9549,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,2.75245,5.39392,0.897641,0.915601,18,2.1,10,1000,0.2,1,2.792,6.948,0.8976,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,2.58967,4.92935,0.894987,0.907401,16,2.1,10,1000,0.2,1,2.62,5.847,0.895,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,2.42071,4.52603,0.86631,0.8942,14,2.1,10,1000,0.2,1,2.443,6.829,0.8663,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,2.24842,4.19234,0.849783,0.878801,12,2.1,10,1000,0.2,1,2.264,4.866,0.8498,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,2.06421,3.72556,0.832689,0.859801,10,2.1,10,1000,0.2,1,2.074,4.362,0.8327,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,1.90693,3.43386,0.813113,0.8327,8,2.1,10,1000,0.2,1,1.925,4.586,0.8131,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,1.67466,2.94208,0.793846,0.7943,6,2.1,10,1000,0.2,1,1.709,7.365,0.7938,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,1.37724,2.2368,0.688601,0.7333,4,2.1,10,1000,0.2,1,1.385,4.101,0.6886,0
instructorxl-arxiv-768,pdx-adsampling-decimpr,1.01707,1.50954,0.60374,0.6001,2,2.1,10,1000,0.2,1,1.021,1.74,0.6037,0
instructorxl-arxiv-768,pdx-adsampling-dz,11.3727,22.2077,3.35982,0.989301,512,2.1,10,1000,0.2,1,11.79,38.12,3.36,0
instructorxl-arxiv-768,pdx-adsampling-dz,6.48366,12.6697,1.8486,0.988001,256,2.1,10,1000,0.2,1,6.638,18.43,1.849,0
instructorxl-arxiv-768,pdx-adsampling-dz,6.2734,12.233,2.07612,0.987101,224,2.1,10,1000,0.2,1,6.438,20.33,2.076,0
instructorxl-arxiv-768,pdx-adsampling-dz,5.53625,10.8585,1.72952,0.986101,192,2.1,10,1000,0.2,1,5.728,20.49,1.73,0
instructorxl-arxiv-768,pdx-adsampling-dz,4.99204,9.73019,1.557,0.984401,160,2.1,10,1000,0.2,1,5.147,19.5,1.557,0
instructorxl-arxiv-768,pdx-adsampling-dz,4.72081,9.1912,1.50175,0.983201,144,2.1,10,1000,0.2,1,4.879,13.72,1.502,0
instructorxl-arxiv-768,pdx-adsampling-dz,4.74131,9.36533,1.42493,0.981401,128,2.1,10,1000,0.2,1,4.874,14.73,1.425,0
instructorxl-arxiv-768,pdx-adsampling-dz,4.53418,9.19252,1.29903,0.978701,112,2.1,10,1000,0.2,1,4.787,17.06,1.299,0
instructorxl-arxiv-768,pdx-adsampling-dz,4.15584,8.37263,1.28036,0.976901,96,2.1,10,1000,0.2,1,4.385,14.13,1.28,0
instructorxl-arxiv-768,pdx-adsampling-dz,3.50343,6.87917,1.10382,0.973501,80,2.1,10,1000,0.2,1,3.605,10.63,1.104,0
instructorxl-arxiv-768,pdx-adsampling-dz,3.12062,6.21163,1.03707,0.967301,64,2.1,10,1000,0.2,1,3.217,9.413,1.037,0
instructorxl-arxiv-768,pdx-adsampling-dz,2.86441,5.59083,0.979888,0.963801,56,2.1,10,1000,0.2,1,2.947,7.944,0.9799,0
instructorxl-arxiv-768,pdx-adsampling-dz,2.68348,5.29303,0.950044,0.959401,48,2.1,10,1000,0.2,1,2.745,6.904,0.95,0
instructorxl-arxiv-768,pdx-adsampling-dz,2.48074,4.73083,0.902664,0.952101,40,2.1,10,1000,0.2,1,2.542,6.353,0.9027,0
instructorxl-arxiv-768,pdx-adsampling-dz,2.25999,4.29713,0.855618,0.943601,32,2.1,10,1000,0.2,1,2.308,5.405,0.8556,0
instructorxl-arxiv-768,pdx-adsampling-dz,2.24456,4.38169,0.780283,0.937101,28,2.1,10,1000,0.2,1,2.286,5.824,0.7803,0
instructorxl-arxiv-768,pdx-adsampling-dz,2.20448,4.23257,0.859536,0.934101,26,2.1,10,1000,0.2,1,2.248,5.761,0.8595,0
instructorxl-arxiv-768,pdx-adsampling-dz,2.44399,5.02221,0.836242,0.928801,24,2.1,10,1000,0.2,1,2.562,9.905,0.8362,0
instructorxl-arxiv-768,pdx-adsampling-dz,2.50154,5.15627,0.829537,0.923601,22,2.1,10,1000,0.2,1,2.605,9.282,0.8295,0
instructorxl-arxiv-768,pdx-adsampling-dz,1.94963,3.63557,0.810476,0.917201,20,2.1,10,1000,0.2,1,1.978,4.548,0.8105,0
instructorxl-arxiv-768,pdx-adsampling-dz,2.0959,4.21556,0.790787,0.910401,18,2.1,10,1000,0.2,1,2.175,6.656,0.7908,0
instructorxl-arxiv-768,pdx-adsampling-dz,1.93257,3.77711,0.780958,0.902301,16,2.1,10,1000,0.2,1,2.019,7.359,0.781,0
instructorxl-arxiv-768,pdx-adsampling-dz,1.67798,3.0348,0.743783,0.8895,14,2.1,10,1000,0.2,1,1.706,4.224,0.7438,0
instructorxl-arxiv-768,pdx-adsampling-dz,1.84296,3.49402,0.696223,0.874601,12,2.1,10,1000,0.2,1,1.902,5.871,0.6962,0
instructorxl-arxiv-768,pdx-adsampling-dz,1.92334,4.00764,0.740939,0.856301,10,2.1,10,1000,0.2,1,2.145,11.25,0.7409,0
instructorxl-arxiv-768,pdx-adsampling-dz,1.67096,3.66354,0.70337,0.8293,8,2.1,10,1000,0.2,1,1.957,7.683,0.7034,0
instructorxl-arxiv-768,pdx-adsampling-dz,1.2756,2.24485,0.659643,0.7917,6,2.1,10,1000,0.2,1,1.4,6.317,0.6596,0
instructorxl-arxiv-768,pdx-adsampling-dz,1.1201,1.83493,0.620725,0.7308,4,2.1,10,1000,0.2,1,1.161,4.334,0.6207,0
instructorxl-arxiv-768,pdx-adsampling-dz,0.891416,1.37071,0.524072,0.5994,2,2.1,10,1000,0.2,1,0.9365,4.341,0.5241,0
openai-1536-angular,pdx-adsampling,6.26179,11.0908,2.74963,0.681,512,2.1,10,1000,0.2,1,6.608,24.61,2.75,0
openai-1536-angular,pdx-adsampling,3.63967,5.11828,2.15849,0.6787,256,2.1,10,1000,0.2,1,3.657,15.44,1.929,0
openai-1536-angular,pdx-adsampling,3.41002,4.73527,2.0677,0.6777,224,2.1,10,1000,0.2,1,3.429,15.4,1.844,0
openai-1536-angular,pdx-adsampling,3.17022,4.37129,1.97416,0.6767,192,2.1,10,1000,0.2,1,3.171,5.421,1.75,0
openai-1536-angular,pdx-adsampling,2.93039,3.99175,1.89021,0.6757,160,2.1,10,1000,0.2,1,2.932,4.88,1.663,0
openai-1536-angular,pdx-adsampling,2.80328,3.79784,1.80813,0.6755,144,2.1,10,1000,0.2,1,2.809,7.35,1.61,0
openai-1536-angular,pdx-adsampling,2.69068,3.57994,1.80576,0.675,128,2.1,10,1000,0.2,1,2.694,6.991,1.589,0
openai-1536-angular,pdx-adsampling,2.56428,3.39938,1.71985,0.6736,112,2.1,10,1000,0.2,1,2.574,13.86,1.544,0
openai-1536-angular,pdx-adsampling,2.41237,3.17201,1.65843,0.6718,96,2.1,10,1000,0.2,1,2.423,13,1.502,0
openai-1536-angular,pdx-adsampling,2.27985,2.98899,1.61702,0.6702,80,2.1,10,1000,0.2,1,2.301,13.94,1.444,0
openai-1536-angular,pdx-adsampling,2.13638,2.74029,1.55882,0.6671,64,2.1,10,1000,0.2,1,2.16,13.68,1.409,0
openai-1536-angular,pdx-adsampling,2.05994,2.62105,1.52303,0.6656,56,2.1,10,1000,0.2,1,2.073,13.67,1.382,0
openai-1536-angular,pdx-adsampling,2.00107,2.51326,1.50576,0.6624,48,2.1,10,1000,0.2,1,2.028,14.43,1.376,0
openai-1536-angular,pdx-adsampling,1.91164,2.4123,1.45476,0.658,40,2.1,10,1000,0.2,1,1.926,14.19,1.329,0
openai-1536-angular,pdx-adsampling,1.83877,2.30366,1.37821,0.6553,32,2.1,10,1000,0.2,1,1.853,13.03,1.327,0
openai-1536-angular,pdx-adsampling,1.79916,2.23485,1.3871,0.6523,28,2.1,10,1000,0.2,1,1.816,13.4,1.304,0
openai-1536-angular,pdx-adsampling,1.77526,2.21163,1.34344,0.6511,26,2.1,10,1000,0.2,1,1.792,13.27,1.292,0
openai-1536-angular,pdx-adsampling,1.75395,2.1929,1.352,0.6487,24,2.1,10,1000,0.2,1,1.773,13.92,1.29,0
openai-1536-angular,pdx-adsampling,1.73096,2.16105,1.32671,0.646,22,2.1,10,1000,0.2,1,1.749,12.47,1.272,0
openai-1536-angular,pdx-adsampling,1.70925,2.13558,1.31852,0.6437,20,2.1,10,1000,0.2,1,1.728,13.55,1.271,0
openai-1536-angular,pdx-adsampling,1.6885,2.10114,1.27065,0.6414,18,2.1,10,1000,0.2,1,1.708,14.22,1.271,0
openai-1536-angular,pdx-adsampling,1.66402,2.07848,1.2565,0.6379,16,2.1,10,1000,0.2,1,1.682,12.37,1.256,0
openai-1536-angular,pdx-adsampling,1.63975,2.04772,1.23524,0.6339,14,2.1,10,1000,0.2,1,1.66,13.37,1.235,0
openai-1536-angular,pdx-adsampling,1.61516,2.01686,1.24282,0.6287,12,2.1,10,1000,0.2,1,1.637,14.24,1.243,0
openai-1536-angular,pdx-adsampling,1.58894,1.98606,1.22874,0.6215,10,2.1,10,1000,0.2,1,1.609,12.31,1.229,0
openai-1536-angular,pdx-adsampling,1.56229,1.94707,1.23624,0.6128,8,2.1,10,1000,0.2,1,1.584,13.46,1.236,0
openai-1536-angular,pdx-adsampling,1.53406,1.90907,1.21496,0.6025,6,2.1,10,1000,0.2,1,1.556,13.85,1.215,0
openai-1536-angular,pdx-adsampling,1.50173,1.8874,1.20164,0.5847,4,2.1,10,1000,0.2,1,1.522,12.34,1.202,0
openai-1536-angular,pdx-adsampling,1.45986,1.8368,1.17131,0.5452,2,2.1,10,1000,0.2,1,1.483,13.4,1.171,0
openai-1536-angular,pdx-adsampling-decimpr,8.08424,13.6134,2.88431,0.937902,512,2.1,10,1000,0.2,1,8.214,25.33,2.884,0
openai-1536-angular,pdx-adsampling-decimpr,5.23261,8.44211,2.15983,0.930702,256,2.1,10,1000,0.2,1,5.315,20.32,2.16,0
openai-1536-angular,pdx-adsampling-decimpr,4.86468,7.84337,2.06614,0.928702,224,2.1,10,1000,0.2,1,4.936,18.73,2.066,0
openai-1536-angular,pdx-adsampling-decimpr,4.47927,7.12628,1.95762,0.926102,192,2.1,10,1000,0.2,1,4.548,21.91,1.958,0
openai-1536-angular,pdx-adsampling-decimpr,4.07747,6.4084,1.85068,0.922302,160,2.1,10,1000,0.2,1,4.128,17.66,1.851,0
openai-1536-angular,pdx-adsampling-decimpr,3.87617,6.07101,1.768,0.920602,144,2.1,10,1000,0.2,1,3.937,17.94,1.768,0
openai-1536-angular,pdx-adsampling-decimpr,3.65702,5.69562,1.71206,0.918401,128,2.1,10,1000,0.2,1,3.719,19.09,1.712,0
openai-1536-angular,pdx-adsampling-decimpr,3.44826,5.34339,1.65472,0.914502,112,2.1,10,1000,0.2,1,3.502,17.27,1.655,0
openai-1536-angular,pdx-adsampling-decimpr,3.23136,4.92826,1.62957,0.910202,96,2.1,10,1000,0.2,1,3.278,16.83,1.63,0
openai-1536-angular,pdx-adsampling-decimpr,3.00408,4.48024,1.56177,0.905302,80,2.1,10,1000,0.2,1,3.036,16.14,1.562,0
openai-1536-angular,pdx-adsampling-decimpr,2.7559,3.98507,1.49527,0.896802,64,2.1,10,1000,0.2,1,2.8,15.58,1.495,0
openai-1536-angular,pdx-adsampling-decimpr,2.63705,3.8274,1.53037,0.892001,56,2.1,10,1000,0.2,1,2.664,14.26,1.451,0
openai-1536-angular,pdx-adsampling-decimpr,2.49035,3.57941,1.43797,0.883901,48,2.1,10,1000,0.2,1,2.519,15.39,1.438,0
openai-1536-angular,pdx-adsampling-decimpr,2.28874,3.23754,1.32116,0.874101,40,2.1,10,1000,0.2,1,2.313,15.08,1.321,0
openai-1536-angular,pdx-adsampling-decimpr,2.14481,3.02239,1.27649,0.865101,32,2.1,10,1000,0.2,1,2.168,14.28,1.276,0
openai-1536-angular,pdx-adsampling-decimpr,2.07991,2.91228,1.26897,0.857901,28,2.1,10,1000,0.2,1,2.088,3.535,1.269,0
openai-1536-angular,pdx-adsampling-decimpr,2.04996,2.85724,1.26122,0.854601,26,2.1,10,1000,0.2,1,2.07,14.09,1.261,0
openai-1536-angular,pdx-adsampling-decimpr,2.00349,2.78232,1.23752,0.848101,24,2.1,10,1000,0.2,1,2.023,14.56,1.238,0
openai-1536-angular,pdx-adsampling-decimpr,1.97308,2.71674,1.28991,0.842801,22,2.1,10,1000,0.2,1,1.995,15.16,1.239,0
openai-1536-angular,pdx-adsampling-decimpr,1.93723,2.64622,1.28481,0.836401,20,2.1,10,1000,0.2,1,1.959,15.43,1.229,0
